@relation testSet-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6

@attribute ﻿age {'\'(-inf-23.5]\'','\'(23.5-28.5]\'','\'(28.5-35.5]\'','\'(35.5-60.5]\'','\'(60.5-inf)\''}
@attribute workclass {' Private',' Government',' No Income',' ?'}
@attribute education {' pre-HS',' College',' Higher Education'}
@attribute 'marital status' {' Never-married',' Married',' Seperated or Widowed'}
@attribute race {' Black',' White',' Amer-Asian-Eskimo',' Asian-Pac-Islander',' Other'}
@attribute sex {' Female',' Male'}
@attribute 'Native Region' {' US and Canada',' Asia',' ?',' Latin / South America',' Europe'}
@attribute result {' <=50K',' >50K'}

@data
'\'(28.5-35.5]\'',' Government',' College',' Married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' Black',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' pre-HS',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' Black',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Female',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' Black',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Government',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Female',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' pre-HS',' Married',' White',' Male',' Latin / South America',' <=50K'
'\'(35.5-60.5]\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' Black',' Female',' Latin / South America',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' pre-HS',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' ?',' College',' Never-married',' Asian-Pac-Islander',' Female',' Asia',' <=50K'
'\'(60.5-inf)\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(60.5-inf)\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' pre-HS',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' No Income',' College',' Married',' White',' Male',' Europe',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' ?',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Male',' Latin / South America',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Female',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' pre-HS',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Government',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Government',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' Higher Education',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' Higher Education',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' No Income',' College',' Married',' Asian-Pac-Islander',' Male',' Asia',' <=50K'
'\'(60.5-inf)\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' Government',' Higher Education',' Married',' White',' Male',' Europe',' >50K'
'\'(35.5-60.5]\'',' No Income',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-28.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' Black',' Male',' US and Canada',' >50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' Private',' pre-HS',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Government',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' Black',' Female',' Europe',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Married',' White',' Female',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' No Income',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-28.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' ?',' <=50K'
'\'(28.5-35.5]\'',' No Income',' pre-HS',' Married',' White',' Male',' Latin / South America',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(-inf-23.5]\'',' ?',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' >50K'
'\'(60.5-inf)\'',' Private',' pre-HS',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' ?',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Government',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Government',' College',' Married',' White',' Male',' Europe',' >50K'
'\'(60.5-inf)\'',' Government',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Government',' Higher Education',' Married',' White',' Male',' ?',' >50K'
'\'(23.5-28.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Married',' Asian-Pac-Islander',' Female',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' Latin / South America',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' Asian-Pac-Islander',' Male',' Asia',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' pre-HS',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Married',' White',' Female',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' ?',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Female',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' pre-HS',' Married',' Black',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' No Income',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' No Income',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' Higher Education',' Never-married',' White',' Male',' US and Canada',' >50K'
'\'(28.5-35.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Government',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' Higher Education',' Never-married',' White',' Female',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' Higher Education',' Seperated or Widowed',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Government',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' Latin / South America',' <=50K'
'\'(23.5-28.5]\'',' Government',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(60.5-inf)\'',' ?',' pre-HS',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' Asian-Pac-Islander',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' pre-HS',' Never-married',' Other',' Male',' Latin / South America',' <=50K'
'\'(60.5-inf)\'',' No Income',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(60.5-inf)\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' Asian-Pac-Islander',' Male',' US and Canada',' >50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' Private',' pre-HS',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-23.5]\'',' ?',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(28.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(-inf-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' ?',' Higher Education',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-60.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-28.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' ?',' pre-HS',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Government',' College',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(35.5-60.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-28.5]\'',' Private',' College',' Never-married',' Asian-Pac-Islander',' Female',' US and Canada',' <=50K'
